Year,RegionID,Zipcode,City,State,Metro,CountyName,ZRI,lat,lon
2011,96215,90715,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1888.5,33.841027000000004,-118.07914099999999
2011,96216,90716,Hawaiian Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1593.0,33.830482,-118.073451
2011,96217,90717,Lomita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2159.0,33.793803999999994,-118.317172
2011,96220,90723,Paramount,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1631.5,33.898883000000005,-118.166629
2011,96221,90731,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1923.0,33.736323999999996,-118.279183
2011,96222,90732,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2191.5,33.74212,-118.312878
2011,96228,90744,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1726.0,33.779284000000004,-118.261723
2011,96229,90745,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1988.0,33.822725,-118.264109
2011,96230,90746,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2177.5,33.859171,-118.25227199999999
2011,96234,90755,Signal Hill,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1845.5,33.803430999999996,-118.16977
2011,96236,90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1505.5,33.745762,-118.20804199999999
2011,96237,90803,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2396.0,33.756289,-118.13063600000001
2011,96238,90804,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1658.0,33.781686,-118.14836499999998
2011,96239,90805,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1684.0,33.864616999999996,-118.180567
2011,96240,90806,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1830.0,33.805401,-118.187701
2011,96241,90807,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2086.0,33.827740000000006,-118.17482
2011,96242,90808,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2237.0,33.823943,-118.11133500000001
