,year,zipcode,ZRI,lat,lon
141636,2018,78638,1396.0,29.659588,-97.785196
141637,2018,78639,1447.0,30.672818,-98.442748
141638,2018,78640,1493.0,29.999109999999998,-97.82821700000001
141639,2018,78641,1587.0,30.562557,-97.90784599999999
141640,2018,78642,1690.0,30.69088,-97.941426
141641,2018,78643,1335.0,30.688543,-98.68988900000001
141642,2018,78644,1269.0,29.871644,-97.67682099999999
141643,2018,78645,1750.0,30.449996000000002,-97.971806
141644,2018,78648,1177.0,29.690184000000002,-97.633555
141645,2018,78652,1746.0,30.132819,-97.874691
141646,2018,78653,1496.0,30.339716999999997,-97.523482
141647,2018,78654,1534.0,30.581215999999998,-98.208732
141648,2018,78655,1441.0,29.816062,-97.835053
141649,2018,78657,1732.0,30.531427,-98.378052
141650,2018,78659,1341.0,30.207417,-97.125389
141651,2018,78660,1635.0,30.439629999999998,-97.594687
141652,2018,78664,1534.0,30.505414000000002,-97.647284
141653,2018,78665,1652.0,30.543255,-97.645202
141654,2018,78666,1450.0,29.880162,-97.966164
141655,2018,78669,2107.0,30.43072,-98.112778
141656,2018,78676,1838.0,30.034449,-98.142776
141657,2018,78681,1750.0,30.534423999999998,-97.725741
141658,2018,78701,2135.0,30.270569000000002,-97.742589
141659,2018,78702,1849.0,30.263378000000003,-97.714483
141660,2018,78703,4072.0,30.293267999999998,-97.76605
141661,2018,78704,2451.0,30.243032,-97.76508100000001
141662,2018,78705,2515.0,30.294331,-97.738516
141663,2018,78717,1980.0,30.488229999999998,-97.75220300000001
141664,2018,78721,1630.0,30.269969,-97.683557
141665,2018,78722,2026.0,30.289958000000002,-97.7147
141666,2018,78723,1817.0,30.304269,-97.685713
141667,2018,78724,1464.0,30.292696000000003,-97.617942
141668,2018,78725,1450.0,30.230010999999998,-97.608576
141669,2018,78726,2494.0,30.429503999999998,-97.842067
141670,2018,78727,1734.0,30.429937,-97.71779599999999
141671,2018,78728,1647.0,30.45417,-97.692183
141672,2018,78729,1675.0,30.458396,-97.755344
141673,2018,78730,3509.0,30.370285,-97.836153
141674,2018,78731,3247.0,30.348244,-97.768139
141675,2018,78732,2697.0,30.37789,-97.89502399999999
141676,2018,78733,3270.0,30.321401,-97.884739
141677,2018,78734,2439.0,30.378546000000004,-97.95062800000001
141678,2018,78735,2723.0,30.269121000000002,-97.86881600000001
141679,2018,78736,1937.0,30.261084999999998,-97.959435
141680,2018,78737,2526.0,30.190246000000002,-97.956906
141681,2018,78738,3103.0,30.320039,-97.958301
141682,2018,78739,2506.0,30.178468,-97.88869100000001
141683,2018,78741,1585.0,30.230459000000003,-97.714198
141684,2018,78744,1495.0,30.176809999999996,-97.72586
141685,2018,78745,1663.0,30.206851,-97.797381
141686,2018,78746,4552.0,30.296865000000004,-97.809578
141687,2018,78747,1648.0,30.126965999999996,-97.73996899999999
141688,2018,78748,1701.0,30.166434999999996,-97.82339
141689,2018,78749,1999.0,30.216178000000003,-97.855848
141690,2018,78750,2214.0,30.418782,-97.802266
141691,2018,78751,2069.0,30.310788,-97.722749
141692,2018,78752,1691.0,30.331812,-97.704288
141693,2018,78753,1582.0,30.382018,-97.673641
141694,2018,78754,1635.0,30.355428999999997,-97.64535
141695,2018,78756,2258.0,30.322222999999997,-97.740169
141696,2018,78757,2064.0,30.351537,-97.73257
141697,2018,78758,1606.0,30.387987,-97.706848
141698,2018,78759,2217.0,30.402666999999997,-97.761037
141699,2018,78832,1036.0,29.395621000000002,-100.439985
141700,2018,78834,1005.0,28.454034000000004,-99.917847
141701,2018,78840,1185.0,29.729903000000004,-100.881337
141702,2018,78852,1132.0,28.729786999999998,-100.316678
141703,2018,78861,1217.0,29.430007,-99.149034
141704,2018,78934,1456.0,29.693467,-96.557698
141705,2018,78941,1291.0,29.727617,-97.15845
141706,2018,78942,1291.0,30.167624,-96.923038
141707,2018,78945,1434.0,29.912267,-96.889573
141708,2018,78947,1305.0,30.420153999999997,-97.035831
141709,2018,78956,1256.0,29.686272,-96.933626
141710,2018,78957,1303.0,30.013896999999996,-97.182124
141711,2018,78962,1355.0,29.657572,-96.733177
141712,2018,79015,1363.0,34.937472,-101.916036
141713,2018,79029,1055.0,35.901965999999994,-102.025897
141714,2018,79031,1034.0,34.270255999999996,-102.44958299999999
141715,2018,79041,852.0,34.043255,-101.931966
141716,2018,79064,945.0,34.195479,-102.119153
141717,2018,79065,1008.0,35.541234,-100.906572
141718,2018,79072,898.0,34.169757000000004,-101.73385
141719,2018,79079,1135.0,35.20898,-100.242918
141720,2018,79086,946.0,36.045967,-101.78378199999999
141721,2018,79096,1261.0,35.437391,-100.196706
141722,2018,79102,949.0,35.19634,-101.86625
141723,2018,79103,942.0,35.177308000000004,-101.794475
141724,2018,79104,757.0,35.202967,-101.788728
141725,2018,79106,1001.0,35.203066,-101.895003
141726,2018,79107,729.0,35.230592,-101.802502
141727,2018,79108,1078.0,35.534172999999996,-102.026668
141728,2018,79109,1363.0,35.166416,-101.886423
141729,2018,79110,1006.0,35.145027,-101.87610699999999
141730,2018,79118,1373.0,35.106367,-101.73991099999999
141731,2018,79119,2036.0,35.109084,-102.017887
141732,2018,79121,1569.0,35.174701,-101.92971700000001
141733,2018,79124,2026.0,35.266733,-101.958411
141734,2018,79201,1089.0,34.437765999999996,-100.280962
141735,2018,79311,943.0,33.857882000000004,-101.881538
141736,2018,79316,966.0,33.137907,-102.326183
141737,2018,79329,1142.0,33.715143,-101.674963
141738,2018,79339,953.0,33.889082,-102.337301
141739,2018,79356,964.0,33.28459,-101.34208199999999
141740,2018,79363,1239.0,33.707731,-102.04502099999999
141741,2018,79364,938.0,33.452358000000004,-101.644072
141742,2018,79366,1699.0,33.530315,-101.685343
141743,2018,79370,1006.0,33.507585,-100.908386
141744,2018,79371,988.0,33.915212,-102.617823
141745,2018,79382,1276.0,33.455287,-102.014055
141746,2018,79401,977.0,33.588798,-101.850441
141747,2018,79403,814.0,33.643505,-101.775447
141748,2018,79404,813.0,33.527702000000005,-101.793717
141749,2018,79407,1140.0,33.566862,-102.079243
141750,2018,79410,1151.0,33.570071,-101.89101099999999
141751,2018,79411,874.0,33.570034,-101.857733
141752,2018,79412,894.0,33.546383,-101.856516
141753,2018,79413,1238.0,33.547402000000005,-101.885644
141754,2018,79414,1037.0,33.547794,-101.92023
141755,2018,79415,857.0,33.700795,-101.89698800000001
141756,2018,79416,1191.0,33.600031,-101.982853
141757,2018,79423,1201.0,33.439976,-101.855463
141758,2018,79424,1534.0,33.4674,-101.944286
141759,2018,79501,1005.0,32.747613,-99.904852
141760,2018,79504,1136.0,32.335802,-99.350571
141761,2018,79510,1177.0,32.266413,-99.51889399999999
141762,2018,79512,997.0,32.304117,-100.924392
141763,2018,79520,974.0,32.857153000000004,-100.124111
141764,2018,79521,999.0,33.122685,-99.650389
141765,2018,79536,913.0,32.473616,-100.032549
141766,2018,79545,1056.0,32.415212,-100.573539
141767,2018,79549,994.0,32.887589,-100.841389
141768,2018,79553,988.0,32.940911,-99.850964
141769,2018,79556,961.0,32.458787,-100.357939
141770,2018,79562,1633.0,32.236251,-99.866451
141771,2018,79601,1015.0,32.576489,-99.665323
141772,2018,79602,1190.0,32.335677000000004,-99.667488
141773,2018,79603,851.0,32.486047,-99.909072
141774,2018,79605,959.0,32.434599,-99.781827
141775,2018,79606,1391.0,32.362767,-99.817334
141776,2018,79705,2456.0,32.051161,-102.059536
141777,2018,79707,2727.0,32.043135,-102.20470300000001
141778,2018,79714,1303.0,32.335729,-102.697303
141779,2018,79720,1031.0,32.253541,-101.47264
141780,2018,79731,1051.0,31.422796,-102.487774
141781,2018,79735,1095.0,30.753974,-102.80546899999999
141782,2018,79745,891.0,31.831415000000003,-103.055986
141783,2018,79756,1020.0,31.540255,-102.84464399999999
141784,2018,79772,968.0,31.422363,-103.627309
141785,2018,79821,1001.0,31.980053,-106.598777
141786,2018,79830,1347.0,29.802094,-103.22236
141787,2018,79835,950.0,31.932037,-106.592777
141788,2018,79836,979.0,31.57255,-106.198866
141789,2018,79838,916.0,31.482839000000002,-106.168049
141790,2018,79849,915.0,31.560648999999998,-106.25011200000002
141791,2018,79901,813.0,31.760618,-106.478578
141792,2018,79902,1157.0,31.783715,-106.498544
141793,2018,79903,884.0,31.786196,-106.44188899999999
141794,2018,79904,890.0,31.852764,-106.44763600000002
141795,2018,79905,836.0,31.766053999999997,-106.426202
141796,2018,79907,871.0,31.707231,-106.326563
141797,2018,79911,1555.0,31.892460999999997,-106.54256399999998
141798,2018,79912,1254.0,31.848583,-106.53431599999999
141799,2018,79915,851.0,31.746040999999998,-106.371426
141800,2018,79922,1671.0,31.814909000000004,-106.56123999999998
141801,2018,79924,894.0,31.902441999999997,-106.41324499999999
141802,2018,79925,1050.0,31.79695,-106.35688
141803,2018,79927,897.0,31.640206,-106.26894899999999
141804,2018,79928,1031.0,31.631426,-106.16006499999999
141805,2018,79930,882.0,31.829268,-106.483302
141806,2018,79932,1203.0,31.874971000000002,-106.60798100000001
141807,2018,79934,1099.0,31.950669,-106.43351799999999
141808,2018,79935,1101.0,31.767945,-106.330177
141809,2018,79936,1002.0,31.776593,-106.296976
141810,2018,79938,1098.0,31.829712,-105.97136200000001
141811,2018,80002,1944.0,39.794821999999996,-105.10529199999999
141812,2018,80003,1996.0,39.825417,-105.063561
141813,2018,80004,2045.0,39.817079,-105.123703
141814,2018,80005,2178.0,39.85165,-105.131418
141815,2018,80007,2873.0,39.866893,-105.190278
141816,2018,80010,1654.0,39.739249,-104.862881
141817,2018,80011,1775.0,39.738764,-104.782159
141818,2018,80012,1951.0,39.699736,-104.837632
141819,2018,80013,1964.0,39.661404,-104.765663
141820,2018,80014,2146.0,39.663559,-104.838066
141821,2018,80015,2186.0,39.627292,-104.779247
141822,2018,80016,2757.0,39.599468,-104.70756899999999
141823,2018,80017,1856.0,39.697928000000005,-104.78546
141824,2018,80018,2236.0,39.688002000000004,-104.68974
141825,2018,80019,1898.0,39.778564,-104.684711
141826,2018,80020,2053.0,39.930782,-105.07428700000001
141827,2018,80021,2032.0,39.890663,-105.113724
141828,2018,80022,1803.0,39.879717,-104.79890400000001
141829,2018,80023,2875.0,39.975844,-105.009381
141830,2018,80026,2172.0,40.012174,-105.100029
141831,2018,80027,2499.0,39.950796000000004,-105.15968799999999
141832,2018,80030,1788.0,39.830822,-105.03747
141833,2018,80031,1955.0,39.873936,-105.03879199999999
141834,2018,80033,1940.0,39.772675,-105.104801
141835,2018,80102,2114.0,39.74599,-104.442841
141836,2018,80103,1994.0,39.78001,-104.142596
141837,2018,80104,2279.0,39.301913,-104.818104
141838,2018,80106,2108.0,39.186147,-104.515915
141839,2018,80107,2655.0,39.409357,-104.572567
141840,2018,80108,3028.0,39.445518,-104.853002
141841,2018,80109,2495.0,39.364265,-104.901374
141842,2018,80110,1887.0,39.645936,-105.01136799999999
141843,2018,80111,3343.0,39.612272,-104.87782800000001
141844,2018,80112,2574.0,39.57707,-104.857978
141845,2018,80113,2127.0,39.644445000000005,-104.96511100000001
141846,2018,80116,2903.0,39.320019,-104.709712
141847,2018,80117,2111.0,39.369612,-104.342901
141848,2018,80118,2936.0,39.192431,-104.90526499999999
141849,2018,80120,2227.0,39.593835999999996,-105.01146000000001
141850,2018,80121,2295.0,39.610702,-104.949013
141851,2018,80122,2342.0,39.580309,-104.954917
141852,2018,80123,2230.0,39.616009999999996,-105.069449
141853,2018,80124,2895.0,39.532798,-104.89121899999999
141854,2018,80125,2484.0,39.485069,-105.05231599999999
141855,2018,80126,2550.0,39.540594,-104.95863999999999
141856,2018,80127,2340.0,39.530726,-105.164344
141857,2018,80128,2198.0,39.564053,-105.07883799999999
141858,2018,80129,2407.0,39.545535,-105.010351
141859,2018,80130,2445.0,39.530958,-104.92341599999999
141860,2018,80132,2395.0,39.09941,-104.84653
141861,2018,80133,1649.0,39.097038,-104.98064099999999
141862,2018,80134,2499.0,39.486112,-104.77892299999999
141863,2018,80135,2443.0,39.254744,-105.156973
141864,2018,80136,2034.0,39.791978,-104.27992900000001
141865,2018,80138,2560.0,39.517532,-104.670911
141866,2018,80202,2440.0,39.751908,-104.99763300000001
141867,2018,80203,2391.0,39.731685999999996,-104.98265
141868,2018,80204,1895.0,39.734837,-105.020395
141869,2018,80205,2189.0,39.758857,-104.962829
141870,2018,80206,2696.0,39.730284000000005,-104.952595
141871,2018,80207,2195.0,39.762299,-104.91658100000001
141872,2018,80209,2788.0,39.706581,-104.96575
141873,2018,80210,2442.0,39.676626,-104.96231499999999
141874,2018,80211,2248.0,39.767444,-105.01973600000001
141875,2018,80212,2140.0,39.772047,-105.048027
141876,2018,80214,1935.0,39.743312,-105.069025
141877,2018,80215,2080.0,39.744772999999995,-105.115977
141878,2018,80216,1683.0,39.786964000000005,-104.957599
141879,2018,80218,3042.0,39.73106,-104.970673
141880,2018,80219,1812.0,39.695293,-105.035601
141881,2018,80220,2401.0,39.733821999999996,-104.91656499999999
141882,2018,80221,1803.0,39.816018,-105.011551
141883,2018,80222,2159.0,39.671019,-104.92789499999999
141884,2018,80223,1852.0,39.695794,-105.00384299999999
141885,2018,80224,2273.0,39.687763000000004,-104.91133799999999
141886,2018,80226,2039.0,39.712845,-105.09151899999999
141887,2018,80227,2148.0,39.666287,-105.08974599999999
141888,2018,80228,2215.0,39.694935,-105.17318700000001
141889,2018,80229,1795.0,39.855318,-104.95711899999999
141890,2018,80230,2939.0,39.719471,-104.89026399999999
141891,2018,80231,2291.0,39.67147,-104.887824
141892,2018,80232,2032.0,39.686865999999995,-105.09023400000001
141893,2018,80233,1899.0,39.899671000000005,-104.94656100000002
141894,2018,80234,2122.0,39.909991999999995,-105.00264299999999
141895,2018,80235,2190.0,39.647607,-105.089482
141896,2018,80236,2103.0,39.651666999999996,-105.03957
141897,2018,80237,2376.0,39.639871,-104.901711
141898,2018,80238,2839.0,39.771592,-104.8824
141899,2018,80239,1884.0,39.787628000000005,-104.838551
141900,2018,80241,2098.0,39.929078999999994,-104.954277
141901,2018,80246,2334.0,39.70517,-104.93071599999999
141902,2018,80247,2203.0,39.698327,-104.87881499999999
141903,2018,80249,2001.0,39.854746,-104.69580400000001
141904,2018,80260,1917.0,39.866918,-105.00605900000001
141905,2018,80301,2747.0,40.049468,-105.201421
141906,2018,80302,3024.0,40.043382,-105.372398
141907,2018,80303,2802.0,39.973222,-105.209276
141908,2018,80304,3205.0,40.045421000000005,-105.29126299999999
141909,2018,80305,2699.0,39.975334000000004,-105.248158
141910,2018,80401,2389.0,39.718872,-105.23534199999999
141911,2018,80403,2416.0,39.836959,-105.299618
141912,2018,80421,1793.0,39.460932,-105.501199
141913,2018,80422,1783.0,39.870497,-105.528825
141914,2018,80428,2266.0,40.843694,-106.925249
141915,2018,80433,2336.0,39.477721,-105.262386
141916,2018,80439,2545.0,39.634422,-105.44024499999999
141917,2018,80440,1647.0,39.22892,-105.969828
141918,2018,80442,2446.0,39.92467,-105.887899
141919,2018,80444,1748.0,39.632197999999995,-105.734642
141920,2018,80446,1823.0,40.176381,-105.949079
141921,2018,80447,1825.0,40.296597999999996,-105.76235700000001
141922,2018,80449,1410.0,38.976576,-105.856797
141923,2018,80452,1708.0,39.669732,-105.69256999999999
141924,2018,80456,1538.0,39.248321999999995,-105.536849
141925,2018,80461,1426.0,39.231742,-106.313157
141926,2018,80465,2195.0,39.6091,-105.205528
141927,2018,80466,2209.0,39.974483,-105.54699099999999
141928,2018,80467,1691.0,40.206878,-106.825675
141929,2018,80470,2182.0,39.379796,-105.324404
141930,2018,80481,1879.0,40.101411,-105.57676399999998
141931,2018,80482,4037.0,39.892340999999995,-105.78597099999999
141932,2018,80487,3726.0,40.540915000000005,-106.850576
141933,2018,80501,1841.0,40.164837,-105.103179
141934,2018,80503,2275.0,40.169014000000004,-105.210376
141935,2018,80504,2040.0,40.163388,-105.03008700000001
141936,2018,80510,1773.0,40.2125,-105.6066
141937,2018,80512,1601.0,40.631157,-105.57404299999999
141938,2018,80513,1878.0,40.29738,-105.103753
141939,2018,80514,1519.0,40.065881,-104.95538700000002
141940,2018,80515,1444.0,40.462346000000004,-105.38230300000001
141941,2018,80516,2390.0,40.054234,-105.02303400000001
141942,2018,80517,1993.0,40.384688,-105.586375
141943,2018,80520,1762.0,40.113099,-104.931431
141944,2018,80521,1742.0,40.59304,-105.12743
141945,2018,80524,1793.0,40.646854,-105.029519
141946,2018,80525,1907.0,40.529861,-105.03664099999999
141947,2018,80526,1788.0,40.51886,-105.14321899999999
141948,2018,80528,2159.0,40.494596,-105.00463899999998
141949,2018,80530,1780.0,40.097788,-104.92926200000001
141950,2018,80532,1595.0,40.493095000000004,-105.467197
141951,2018,80534,1845.0,40.331863,-104.937467
141952,2018,80535,1641.0,40.732954,-105.183846
141953,2018,80536,1687.0,40.866389,-105.36642900000001
141954,2018,80537,1654.0,40.362722,-105.176608
141955,2018,80538,1700.0,40.511429,-105.36073700000001
141956,2018,80540,1999.0,40.235694,-105.364549
141957,2018,80542,2101.0,40.235081,-104.99938600000002
141958,2018,80543,1653.0,40.349531,-104.857403
141959,2018,80545,1443.0,40.873096000000004,-105.6903
141960,2018,80547,2238.0,40.52663,-104.965364
141961,2018,80549,1682.0,40.857579,-105.04415
141962,2018,80550,1960.0,40.484657,-104.90098300000001
141963,2018,80601,1939.0,39.962169,-104.80792199999999
141964,2018,80602,2398.0,39.966033,-104.908795
141965,2018,80603,1843.0,39.982211,-104.737094
141966,2018,80610,1510.0,40.673865,-104.591302
141967,2018,80615,1740.0,40.545658,-104.645698
141968,2018,80620,1518.0,40.373687,-104.717508
141969,2018,80621,1543.0,40.107239,-104.80129000000001
141970,2018,80631,1405.0,40.442868,-104.67307199999999
141971,2018,80634,1710.0,40.40468,-104.79271800000001
141972,2018,80640,2063.0,39.887546,-104.88081499999998
141973,2018,80642,1753.0,40.051415999999996,-104.612139
141974,2018,80643,1703.0,40.112927,-104.489176
141975,2018,80644,1534.0,40.428288,-104.42479300000001
141976,2018,80645,1508.0,40.327145,-104.66783199999999
141977,2018,80650,1436.0,40.621518,-104.829835
141978,2018,80651,1603.0,40.241735,-104.80941
141979,2018,80751,1347.0,40.63688,-103.23240600000001
141980,2018,80807,1399.0,39.321667,-102.22323100000001
141981,2018,80808,1483.0,38.979165,-104.314373
141982,2018,80809,1600.0,38.852056,-105.00856200000001
141983,2018,80813,1252.0,38.842507,-105.240474
141984,2018,80814,1668.0,38.959631,-105.194325
141985,2018,80816,1518.0,38.857741,-105.31586399999999
141986,2018,80817,1409.0,38.63834,-104.686472
141987,2018,80820,1517.0,38.838654999999996,-105.561131
141988,2018,80827,1500.0,39.056483,-105.467359
141989,2018,80829,1732.0,38.829443,-104.936373
141990,2018,80831,1717.0,38.994238,-104.490687
141991,2018,80863,1735.0,39.019991999999995,-105.113588
141992,2018,80903,1401.0,38.831526000000004,-104.815062
141993,2018,80904,1539.0,38.860828999999995,-104.87616299999999
141994,2018,80905,1377.0,38.818909999999995,-104.838348
141995,2018,80906,1848.0,38.752594,-104.87821100000001
141996,2018,80907,1487.0,38.878231,-104.827015
141997,2018,80908,2293.0,39.047585,-104.69054
141998,2018,80909,1385.0,38.853475,-104.77521800000001
141999,2018,80910,1340.0,38.812065999999994,-104.77458
142000,2018,80911,1380.0,38.752916,-104.723477
142001,2018,80915,1384.0,38.849796999999995,-104.717043
142002,2018,80916,1343.0,38.807026,-104.70794599999999
142003,2018,80917,1484.0,38.886168,-104.745264
142004,2018,80918,1543.0,38.910393,-104.780362
142005,2018,80919,1998.0,38.928208000000005,-104.852626
142006,2018,80920,1748.0,38.957606,-104.770785
142007,2018,80921,2302.0,39.016197,-104.910486
142008,2018,80922,1559.0,38.890654,-104.700598
142009,2018,80923,1603.0,38.926891,-104.714814
142010,2018,80924,2240.0,38.967711,-104.72121899999999
142011,2018,80925,1555.0,38.757821,-104.65586400000001
142012,2018,80927,1749.0,38.928603,-104.658013
142013,2018,80951,1529.0,38.898118,-104.652428
142014,2018,81001,903.0,38.295719,-104.533434
142015,2018,81003,892.0,38.279569,-104.63145300000001
142016,2018,81004,868.0,38.044053999999996,-104.71441
142017,2018,81005,1248.0,38.197683000000005,-104.810446
142018,2018,81006,1344.0,38.236135,-104.497337
142019,2018,81007,1579.0,38.360042,-104.773198
142020,2018,81008,1302.0,38.439713,-104.621607
142021,2018,81019,1350.0,37.9437,-104.841876
142022,2018,81022,1006.0,38.050166,-104.422573
142023,2018,81023,1346.0,38.052634000000005,-104.96422
142024,2018,81052,1058.0,37.918015999999994,-102.639554
142025,2018,81069,1339.0,37.893271,-104.903626
142026,2018,81082,1189.0,37.181854,-104.518043
142027,2018,81089,1155.0,37.651579999999996,-104.73776099999999
142028,2018,81120,1240.0,37.221127,-106.341749
142029,2018,81122,1494.0,37.351492,-107.47581399999999
142030,2018,81132,1200.0,37.711321999999996,-106.429077
142031,2018,81137,1409.0,37.051911,-107.613601
142032,2018,81140,1248.0,37.315056,-106.10536699999999
142033,2018,81144,1176.0,37.553407,-106.166909
142034,2018,81147,1616.0,37.322334999999995,-107.087952
142035,2018,81154,1394.0,37.575406,-106.60380900000001
142036,2018,81212,1218.0,38.535754,-105.398394
142037,2018,81223,1201.0,38.364529,-105.612646
142038,2018,81224,2772.0,38.879669,-106.933292
142039,2018,81226,1138.0,38.315025,-105.14528999999999
142040,2018,81230,1600.0,38.395065,-106.95368300000001
142041,2018,81233,1328.0,38.425974,-105.824878
142042,2018,81240,1243.0,38.500352,-105.034304
142043,2018,81301,1859.0,37.446857,-107.855778
142044,2018,81303,1667.0,37.12149,-107.885499
142045,2018,81321,1274.0,37.31297,-108.73453700000002
142046,2018,81323,1415.0,37.702727,-108.12663899999998
142047,2018,81326,1658.0,37.156378000000004,-108.187079
142048,2018,81328,1440.0,37.360003000000006,-108.258342
142049,2018,81401,1347.0,38.484153000000006,-107.77291899999999
142050,2018,81410,1342.0,38.804613,-107.96636399999998
142051,2018,81413,1348.0,38.965626,-107.95621499999999
142052,2018,81415,1426.0,38.625512,-107.62758500000001
142053,2018,81416,1260.0,38.752074,-108.136959
142054,2018,81418,1315.0,38.848898999999996,-107.987839
142055,2018,81419,1356.0,38.881432000000004,-107.74721299999999
142056,2018,81425,1371.0,38.493598999999996,-108.24748500000001
142057,2018,81427,1669.0,38.025834,-107.609747
142058,2018,81428,1386.0,38.962987,-107.59957800000001
142059,2018,81432,2177.0,38.097134000000004,-107.75476
142060,2018,81501,1140.0,39.071847999999996,-108.54713100000001
142061,2018,81503,1195.0,39.029799,-108.43411699999999
142062,2018,81504,1195.0,39.079633,-108.490284
142063,2018,81505,1424.0,39.261767,-108.61900700000001
142064,2018,81506,1594.0,39.115627,-108.53151299999999
142065,2018,81507,1652.0,39.009885,-108.651873
142066,2018,81520,1087.0,39.111083,-108.433844
142067,2018,81521,1314.0,39.130596999999995,-108.80639199999999
142068,2018,81526,1327.0,39.096888,-108.334511
142069,2018,81527,1445.0,38.799079,-108.469871
142070,2018,81611,28150.0,39.158173,-106.668632
142071,2018,81615,20917.0,39.220608,-106.929296
142072,2018,81620,7590.0,39.595601,-106.51343500000002
142073,2018,81621,5250.0,39.402638,-106.80498300000001
142074,2018,81625,1295.0,40.745222999999996,-107.69479399999999
142075,2018,81631,3455.0,39.629385,-106.75003999999998
142076,2018,81632,6191.0,39.629202,-106.607633
142077,2018,81635,1210.0,39.495028999999995,-108.047972
142078,2018,81637,2699.0,39.777826,-107.105814
142079,2018,81639,1630.0,40.506919,-107.23923
142080,2018,81641,1452.0,40.084284000000004,-107.747345
142081,2018,81645,3819.0,39.455604,-106.458353
142082,2018,81647,1850.0,39.610533000000004,-107.566625
142083,2018,81648,1342.0,39.940221,-108.665369
142084,2018,81650,1543.0,39.751037,-108.113722
142085,2018,81652,1577.0,39.485172,-107.654716
142086,2018,82001,1243.0,41.092356,-104.936269
142087,2018,82007,1190.0,41.080833,-104.69766899999999
142088,2018,82009,1506.0,41.373553,-104.84281
142089,2018,82053,1324.0,41.252203,-104.36886899999999
142090,2018,82055,1143.0,41.33227,-106.17571000000001
142091,2018,82070,1201.0,41.195245,-105.83188200000001
142092,2018,82072,1173.0,41.414287,-105.477151
142093,2018,82201,1015.0,42.018732,-105.149002
142094,2018,82240,914.0,42.25765,-104.150941
142095,2018,82301,974.0,41.892016,-107.490595
142096,2018,82401,949.0,43.988572999999995,-108.152151
142097,2018,82410,916.0,44.354714,-108.119184
142098,2018,82414,1206.0,44.492387,-109.593597
142099,2018,82426,873.0,44.514154,-107.76791200000001
142100,2018,82431,941.0,44.840241999999996,-108.164383
142101,2018,82435,1131.0,44.810459,-108.91503600000001
142102,2018,82443,942.0,43.726647,-108.47213
142103,2018,82501,1003.0,43.033049,-108.206993
142104,2018,82513,1140.0,43.617644,-109.67288799999999
142105,2018,82520,1118.0,42.69917,-108.61859799999999
142106,2018,82601,1087.0,43.058945,-106.439815
142107,2018,82604,1152.0,42.857603000000005,-106.77076399999999
142108,2018,82609,1201.0,42.8052,-106.180847
142109,2018,82633,1144.0,43.022149,-105.39185
142110,2018,82636,1171.0,42.913463,-106.15828
142111,2018,82701,981.0,43.711636,-104.433861
142112,2018,82801,1065.0,44.843713,-106.83599299999999
142113,2018,82901,1437.0,41.379272,-108.978176
142114,2018,82935,1475.0,41.688569,-109.66473500000001
142115,2018,83101,979.0,41.959897999999995,-110.55056100000002
142116,2018,83201,928.0,42.90602,-112.373628
142117,2018,83202,1092.0,42.966657,-112.576195
142118,2018,83204,936.0,42.864025,-112.73713400000001
142119,2018,83210,903.0,43.020348999999996,-112.86916699999999
142120,2018,83211,1129.0,42.701149,-113.028458
142121,2018,83221,1045.0,43.324081,-112.55204499999999
142122,2018,83236,1137.0,43.191095000000004,-111.872456
142123,2018,83254,1140.0,42.328753999999996,-111.271906
142124,2018,83263,1089.0,42.181249,-111.75321299999999
142125,2018,83274,1095.0,43.34884,-112.09798400000001
142126,2018,83276,1185.0,42.747939,-111.50851100000001
142127,2018,83301,1157.0,42.400555,-114.524876
142128,2018,83313,1371.0,43.35072,-114.260756
142129,2018,83316,1042.0,42.625527000000005,-114.8828
142130,2018,83328,1140.0,42.570448,-114.61316699999999
142131,2018,83330,891.0,42.951933000000004,-114.707998
142132,2018,83333,1464.0,43.568307,-114.310961
142133,2018,83334,1098.0,42.44446,-114.29208899999999
142134,2018,83335,1048.0,42.579582,-114.066822
142135,2018,83338,1047.0,42.72853,-114.432126
142136,2018,83341,1353.0,42.419106,-114.37074199999999
142137,2018,83355,919.0,42.757435,-114.722206
142138,2018,83401,1068.0,43.542409,-111.877936
142139,2018,83402,1071.0,43.526346999999994,-112.182045
142140,2018,83404,1260.0,43.421901,-112.01153799999999
142141,2018,83406,1247.0,43.443948,-111.811633
142142,2018,83420,1139.0,44.077471,-111.34644399999999
142143,2018,83427,1289.0,43.524982,-111.93248100000001
142144,2018,83429,1242.0,44.480920000000005,-111.394402
142145,2018,83434,1104.0,43.752646999999996,-112.00638500000001
142146,2018,83440,1142.0,43.81469,-111.822546
142147,2018,83442,1178.0,43.671988,-111.893377
142148,2018,83445,1086.0,43.979292,-111.767357
142149,2018,83448,1146.0,43.850004,-111.692649
142150,2018,83455,1445.0,43.614042,-111.183881
142151,2018,83467,1111.0,44.979814000000005,-113.896277
142152,2018,83501,1253.0,46.208729999999996,-116.913719
142153,2018,83544,1189.0,46.490916999999996,-116.15141200000001
142154,2018,83605,1077.0,43.660575,-116.654725
142155,2018,83607,1181.0,43.709410999999996,-116.750541
142156,2018,83616,1935.0,43.775558000000004,-116.394954
142157,2018,83617,1158.0,43.936819,-116.50519299999999
142158,2018,83619,1198.0,43.966099,-116.910257
142159,2018,83623,854.0,43.082032,-115.39263100000001
142160,2018,83626,1092.0,43.667499,-116.83212900000001
